Doc_ID,openForComment
EPA-R10-OAR-2023-0600-0015,False
EPA-R10-OAR-2023-0600-0019,False
EPA-R10-OAR-2023-0600-0023,False
EPA-R10-OAR-2023-0600-0049,False
EPA-R10-OAR-2023-0600-0072,False
EPA-R10-OAR-2023-0600-0078,False
EPA-R10-OAR-2023-0600-0080,False
EPA-R10-OAR-2023-0600-0093,False
EPA-R10-OAR-2023-0600-0096,False
EPA-R10-OAR-2023-0600-0098,False
EPA-R10-OAR-2023-0600-0102,False
EPA-R10-OAR-2023-0600-0161,False
EPA-R10-OAR-2023-0600-0004,False
EPA-R10-OAR-2023-0600-0114,False
EPA-R10-OAR-2023-0600-0167,False
NHTSA-2009-0069-0303,False
FAA-2024-0526-0002,False
AMS-SC-23-0021-0004,False
DEA-2024-0018-0001,True
FAA-2024-0336-0003,False
DEA-2024-0016-0001,False
FMCSA-2024-0054-0002,False
EPA-R10-OAR-2023-0600-0009,False
EPA-R10-OAR-2023-0600-0116,False
EPA-R10-OAR-2023-0600-0124,False
EPA-R10-OAR-2023-0600-0157,False
EPA-R10-OAR-2023-0600-0165,False
EPA-R10-OAR-2023-0600-0118,False
EPA-R10-OAR-2023-0600-0031,False
EPA-R10-OAR-2023-0600-0156,False
EPA-R10-OAR-2023-0600-0020,False
EPA-R10-OAR-2023-0600-0021,False
EPA-R10-OAR-2023-0600-0037,False
EPA-R10-OAR-2023-0600-0054,False
EPA-R10-OAR-2023-0600-0065,False
EPA-R10-OAR-2023-0600-0067,False
EPA-R10-OAR-2023-0600-0076,False
EPA-R10-OAR-2023-0600-0079,False
EPA-R10-OAR-2023-0600-0082,False
EPA-R10-OAR-2023-0600-0094,False
EPA-R10-OAR-2023-0600-0100,False
EPA-R10-OAR-2023-0600-0103,False
EPA-R10-OAR-2023-0600-0163,False
EPA-R10-OAR-2023-0600-0127,False
EPA-R10-OAR-2023-0600-0173,False
EPA-R10-OAR-2023-0600-0174,False
EPA-R10-OAR-2023-0600-0175,False
EPA-R10-OAR-2023-0600-0177,False
EPA-R10-OAR-2023-0600-0022,False
EPA-R10-OAR-2023-0600-0048,False
EPA-R10-OAR-2023-0600-0058,False
EPA-R10-OAR-2023-0600-0066,False
EPA-R10-OAR-2023-0600-0077,False
EPA-R10-OAR-2023-0600-0084,False
EPA-R10-OAR-2023-0600-0154,False
FMCSA-2013-0161-0258,False
CMS-2024-0097-0001,False
EPA-HQ-OPP-2020-0028-0002,False
FDA-2019-D-4658-0001,False
FAA-2024-0519-0002,False
DOT-OST-1997-2649-0106,False
RUS-23-TELECOM-0022-0001,True
ED-2024-OPE-0017-0001,False
BIS-2024-0016-0001,False
EPA-HQ-OLEM-2024-0045-0001,False
EPA-R03-OAR-2024-0047-0019,False
EPA-HQ-OAR-2023-0614-0001,True
DARS_FRDOC_0001-1517,False
FDA-2023-N-2113-0002,False
FEMA-2023-0003-0016,False
FDA-2023-E-2056-0004,False
FAA-2015-6547-0005,False
EPA-HQ-OW-2023-0475-0080,False
EPA-HQ-OW-2023-0475-0028,False
EPA-HQ-OW-2023-0475-0057,False
EPA-HQ-OW-2023-0475-0078,False
EPA-HQ-OW-2023-0475-0043,False
EPA-HQ-OW-2023-0475-0079,False
FMCSA-2023-0253-0006,False
FDA-2019-E-5656-0004,False
FAA-2024-0232-0002,False
FAA-2023-1911-0003,False
NHTSA-2001-9663-0545,False
FDA-2023-N-5324-0001,False
FDA-2024-H-0819-0001,False
FDA-2024-H-0815-0001,False
FAA-2019-0888-0008,False
EPA-HQ-OAR-2024-0036-0002,False
EPA-HQ-OAR-1983-0057-0630,False
NHTSA-2001-9663-0539,False
FAA-2024-0563-0001,False
FRA-2024-0027-0002,False
MARAD-2020-0133-0230,False
NRC-2024-0022-0001,False
DOT-OST-2002-12556-0920,False
NCUA-2024-0018-0001,False
EERE-2022-BT-STD-0002-0143,False
FDA-2020-E-2223-0008,False
FDA-2021-E-0106-0006,False
FDA-2012-E-1232-0007,False
FDA-2019-E-5273-0007,False
FDA-2020-E-2255-0009,False
FDA-2020-E-2256-0009,False
FDA-2016-E-2063-0004,False
FDA-2024-P-0889-0002,False
FDA-2018-E-4324-0006,False
FAA-2000-8190-0026,False
FDA-2019-E-5269-0007,False
FDA-2024-V-0890-0001,False
IRS-2023-0063-0178,False
EPA-HQ-OPPT-2023-0544-0002,False
EPA-HQ-OPPT-2023-0544-0012,False
EPA-HQ-OPPT-2023-0544-0015,False
EPA-HQ-OW-2023-0475-0002,False
EPA-HQ-OW-2023-0475-0033,False
EPA-HQ-OW-2023-0475-0037,False
EPA-HQ-OW-2023-0475-0039,False
EPA-HQ-OW-2023-0475-0007,False
EPA-HQ-OW-2023-0475-0056,False
EPA-HQ-OW-2023-0475-0075,False
EPA-HQ-OPPT-2023-0544-0019,False
EPA-HQ-OPPT-2023-0098-0021,False
EPA-HQ-OPPT-2023-0098-0022,False
EPA-HQ-OW-2023-0475-0061,False
EPA-HQ-OW-2023-0475-0010,False
EPA-HQ-OW-2023-0475-0021,False
EPA-HQ-OW-2023-0475-0070,False
EPA-HQ-OW-2023-0475-0073,False
EPA-HQ-OPPT-2023-0544-0003,False
EPA-HQ-OW-2023-0475-0040,False
EPA-HQ-OW-2023-0475-0071,False
EPA-HQ-OW-2023-0475-0074,False
EPA-R09-OAR-2024-0095-0001,False
EPA-R03-OAR-2024-0047-0002,False
EPA-R03-OAR-2024-0047-0005,False
EPA-R03-OAR-2024-0047-0011,False
EPA-R03-OAR-2024-0047-0020,False
EPA-R03-OAR-2024-0047-0022,False
EPA-R03-OAR-2024-0047-0025,False
EPA-R03-OAR-2024-0047-0008,False
EPA-R03-OAR-2024-0047-0010,False
EPA-R03-OAR-2024-0047-0014,False
EPA-R03-OAR-2024-0047-0016,False
FDA-2020-E-2194-0007,False
FDA-2023-E-3223-0005,False
FDA-2020-E-1995-0008,False
FDA-2022-E-0937-0007,False
DOT-OST-2014-0185-0003,False
FDA-2019-E-3162-0009,False
FDA-2019-E-3293-0008,False
DOT-OST-2020-0117-0004,False
FDA-2019-E-3165-0008,False
FDA-2020-E-2365-0007,False
EPA-R03-OAR-2024-0047-0021,False
EPA-HQ-OPPT-2020-0493-0118,False
FHWA-2023-0045-0002,False
EPA-HQ-OPP-2020-0028-0003,False
EPA-HQ-OW-2023-0475-0041,False
EPA-HQ-OPPT-2023-0544-0004,False
EPA-HQ-OPPT-2023-0544-0008,False
EPA-HQ-OPPT-2023-0544-0011,False
EPA-HQ-OPPT-2023-0544-0014,False
EPA-HQ-OW-2023-0475-0029,False
EPA-HQ-OW-2023-0475-0038,False
FERC-2024-0229-0001,False
FERC-2024-0232-0001,False
EIA_FRDOC_0001-0265,False
SEC-2024-0238-0001,False
ITC-2024-0052-0001,False
NSF_FRDOC_0001-3290,False
FCC-2024-0065-0001,False
AMS_FRDOC_0001-2511,False
ITC-2024-0051-0001,False
GAO-2024-0004-0001,False
NSF_FRDOC_0001-3293,False
SEC-2024-0240-0001,False
FISCAL_FRDOC_0001-0203,False
USDA_FRDOC_0001-2977,False
NSF_FRDOC_0001-3284,False
OPM_FRDOC_0001-4353,False
USDA_FRDOC_0001-2976,False
NSF_FRDOC_0001-3285,False
SEC-2024-0234-0001,False
SEC-2024-0235-0001,False
NSF_FRDOC_0001-3288,False
SEC-2024-0239-0001,False
FERC-2024-0241-0001,False
ITA_FRDOC_0001-9587,False
FERC-2024-0243-0001,False
CMS-2024-0087-0001,True
NSF_FRDOC_0001-3282,False
ITC-2024-0050-0001,False
USCG-2024-0145-0001,False
CRC-2024-0042-0001,False
FNS-2024-0008-0001,False
SEC-2024-0233-0001,False
AMS_FRDOC_0001-2510,False
NRC-2024-0042-0001,False
ITA_FRDOC_0001-9585,False
SEC-2024-0229-0001,False
FAA-2023-2577-0002,False
STB-2024-0018-0001,False
CMS-2023-0206-0003,False
FHWA-2013-0002-0978,False
CRC-2024-0043-0001,False
OPM_FRDOC_0001-4352,False
USCG-2023-0926-0001,False
FDA-2024-S-0024-0005,False
FDA-2024-S-0024-0004,False
FDA-2024-S-0024-0013,False
FDA-1997-S-0006-2051,False
FDA-2024-S-0024-0021,False
FDA-2024-S-0024-0023,False
FDA-2024-S-0024-0006,False
FDA-2024-S-0024-0014,False
FDA-2024-S-0024-0025,False
FAA-2023-1464-0003,False
NOAA-NMFS-2021-0110-0069,False
MARAD-2024-0019-0001,False
DOT-OST-2024-0010-0001,True
NOAA-NMFS-2021-0110-0068,False
FAA-2024-0239-0002,False
FDA-2024-H-0820-0001,False
FAA-2024-0571-0001,False
FDA-2024-H-0836-0001,False
FDA-2024-H-0830-0001,False
FAA-2024-0575-0001,False
EPA-HQ-OEJECR-2024-0072-0001,True
FMCSA-2023-0026-0002,False
FMCSA-2019-0111-0014,False
FMCSA-2015-0329-0030,False
PTO-P-2023-0058-0001,True
ED-2024-SCC-0030-0002,False
FDA-2024-H-0840-0001,False
FDA-2024-H-0834-0001,False
FAA-2024-0233-0002,False
DOT-OST-2020-0052-0172,False
FDA-2021-P-1144-0019,False
FAA-2024-0231-0002,False
DOT-OST-2019-0094-0011,False
FDA-2024-H-0824-0001,False
FDA-2020-E-1278-0008,False
FDA-2020-E-1279-0007,False
FDA-2020-E-1279-0008,False
FDA-2019-D-4658-0006,False
ITC-2024-0053-0001,False
USPS-2024-0050-0001,False
ITC-2023-0048-0002,False
ITA_FRDOC_0001-9588,False
EIA_FRDOC_0001-0266,True
OFAC_FRDOC_0001-1819,False
FCC-2024-0068-0001,False
USPS-2024-0049-0001,False
FERC-2024-0245-0001,False
FRTIB_FRDOC_0001-0384,False
FERC-2024-0247-0001,False
FAA-2024-0599-0001,False
APHIS-2022-0015-0004,False
FMCSA-2023-0192-0004,False
FAA-2024-0574-0001,False
FAA-2024-0547-0001,False
FAA-2024-0560-0001,False
FAA-2024-0570-0001,False
FAA-2022-1650-0007,False
DOT-OST-2020-0052-0171,False
DOT-OST-2020-0052-0173,False
EPA-HQ-OW-2023-0475-0001,False
IRS-2024-0006-0001,True
EBSA-2024-0004-0001,False
FAA-2024-0584-0001,False
DOT-OST-2023-0141-0007,False
FAA-2024-0594-0001,False
CMS-2024-0089-0001,False
DOT-OST-2000-8012-0188,False
NASS-2024-0007-0001,True
PHMSA-2024-0005-0001,True
FAA-2023-2485-0010,False
EPA-HQ-OAR-2004-0468-0097,False
EPA-HQ-OAR-2004-0514-0114,False
EPA-HQ-OAR-2004-0514-0118,False
EPA-HQ-OAR-2004-0514-0125,False
EPA-HQ-OAR-2004-0514-0115,False
EPA-HQ-OAR-2004-0211-0053,False
EPA-HQ-OAR-2004-0223-0010,False
EPA-HQ-OAR-2004-0112-0444,False
EPA-HQ-OAR-2004-0273-0660,False
EPA-HQ-OAR-2004-0514-0116,False
EPA-HQ-OAR-2004-0223-0007,False
EPA-HQ-OAR-2004-0003-0018,False
EPA-HQ-OAR-2004-0003-0022,False
EPA-HQ-OAR-2004-0514-0113,False
EPA-HQ-OAR-2004-0003-0017,False
EPA-HQ-OAR-2004-0003-0026,False
EPA-HQ-OAR-2004-0273-0656,False
NHTSA-2023-0012-2091,False
FAA-2024-0534-0001,False
FAA-2024-0532-0001,False
FAA-2024-0545-0001,False
FAA-2024-0537-0001,False
DOT-OST-2016-0172-0009,False
DOT-OST-2020-0035-0049,False
DOT-OST-2010-0285-0022,False
DOT-OST-2016-0174-0009,False
EPA-HQ-OW-2023-0475-0004,False
EPA-HQ-OW-2023-0475-0045,False
EPA-HQ-OW-2023-0475-0077,False
EPA-HQ-OW-2023-0475-0076,False
DOS_FRDOC_0001-6440,False
NNSA_FRDOC_0001-0117,False
HUD-2023-0034-0127,False
SEC-2024-0232-0001,False
FS_FRDOC_0001-3925,False
ITA_FRDOC_0001-9584,False
FMCSA-2023-0256-0001,False
FEC-2024-0016-0001,False
FMCSA-2023-0185-0005,False
OPM_FRDOC_0001-4351,False
NHTSA-2022-0048-0008,False
MSHFRC-2024-0001-0001,False
CRC-2024-0039-0001,False
USCG-2024-0045-0001,True
EPA-R02-OAR-2023-0636-0008,False
EPA-HQ-OAR-2023-0434-0164,False
SEC-2024-0230-0001,False
SEC-2024-0236-0001,False
NSF_FRDOC_0001-3292,False
CRC-2024-0045-0001,False
NSF_FRDOC_0001-3295,False
FERC-2024-0240-0001,False
EPA_FRDOC_0001-30488,False
NSF_FRDOC_0001-3286,False
NSF_FRDOC_0001-3287,False
FERC-2024-0233-0001,False
FERC-2024-0235-0001,False
FERC-2024-0237-0001,False
FERC-2024-0238-0001,False
EPA_FRDOC_0001-30486,False
MARAD-2024-0020-0001,False
FRA-2024-0008-0001,True
FAA-2023-2147-0004,False
FERC-2024-0228-0001,False
FCC-2024-0064-0001,False
NSF_FRDOC_0001-3289,False
FERC-2024-0236-0001,False
NSF_FRDOC_0001-3291,False
NSF_FRDOC_0001-3294,False
FCC-2024-0066-0001,False
NSF_FRDOC_0001-3296,False
SEC-2024-0241-0001,False
FDA-2024-S-0024-0017,False
FDA-2024-S-0024-0010,False
FDA-2024-S-0024-0024,False
FDA-2024-S-0024-0015,False
FDA-2024-S-0024-0012,False
FDA-2024-S-0024-0003,False
FDA-2024-S-0024-0009,False
FDA-2024-S-0024-0018,False
FDA-2024-S-0024-0020,False
FDA-2024-S-0024-0007,False
FDA-2024-S-0024-0011,False
FAA-2024-0396-0001,True
FAA-2023-1147-0002,False
NOAA-NMFS-2021-0110-0066,False
FAA-2024-0238-0002,False
FDA-2018-E-4324-0007,False
FAA-2013-0508-0010,False
EPA-HQ-OPPT-2023-0544-0010,False
EPA-HQ-OPPT-2023-0544-0007,False
EPA-HQ-OPPT-2023-0544-0016,False
EPA-HQ-OPPT-2023-0544-0018,False
EPA-HQ-OW-2023-0475-0030,False
EPA-HQ-OW-2023-0475-0034,False
EPA-HQ-OW-2023-0475-0036,False
EPA-HQ-OW-2023-0475-0062,False
EPA-HQ-OW-2023-0475-0017,False
EPA-HQ-OW-2023-0475-0023,False
EPA-HQ-OW-2023-0475-0068,False
EPA-HQ-OW-2023-0475-0066,False
EPA-HQ-OW-2023-0475-0052,False
EPA-HQ-OW-2023-0475-0063,False
EPA-HQ-OW-2023-0475-0011,False
EPA-HQ-OW-2023-0475-0016,False
EPA-HQ-OW-2023-0475-0022,False
EPA-HQ-OW-2023-0475-0069,False
EPA-HQ-OW-2023-0475-0065,False
FAA-2024-0553-0001,False
FAA-2024-0548-0001,False
FAA-2024-0554-0001,False
FDA-2024-H-0804-0001,False
FAA-2023-2515-0003,False
FMCSA-2013-0443-0018,False
NHTSA-2001-9663-0544,False
NHTSA-2001-9663-0550,False
NHTSA-2001-9663-0548,False
NHTSA-2001-9663-0541,False
NHTSA-2001-9663-0542,False
FRA-2023-0014-0020,False
NHTSA-2001-9663-0543,False
FAA-2024-0565-0001,False
FDA-2018-E-4324-0005,False
FDA-2024-H-0833-0001,False
FDA-2024-H-0810-0001,False
FDA-2024-H-0811-0001,False
PHMSA-2016-0015-0051,False
FAA-2024-0513-0002,False
FTC-2024-0020-0002,False
FTC-2024-0020-0003,False
FAA-2024-0567-0001,False
FAA-2024-0216-0002,False
FDA-2018-E-3051-0006,False
FDA-2022-E-0656-0008,False
FDA-2019-E-5271-0008,False
FDA-2012-E-1231-0007,False
FDA-2022-E-0656-0007,False
FDA-2019-E-5654-0004,False
EPA-HQ-OW-2023-0475-0024,False
EPA-HQ-OW-2023-0475-0008,False
ONCD-2024-0001-0001,False
EPA-HQ-OPPT-2023-0544-0001,False
EPA-HQ-OPPT-2023-0544-0017,False
EPA-HQ-OW-2023-0475-0064,False
EPA-HQ-OW-2023-0475-0014,False
EPA-HQ-OW-2023-0475-0055,False
EPA-HQ-OW-2023-0475-0059,False
EPA-HQ-OW-2023-0475-0067,False
FDA-2016-E-2107-0004,False
FDA-2022-E-0674-0007,False
IRS-2023-0063-0179,False
FDA-2024-P-0889-0003,False
EPA-HQ-OW-2023-0475-0003,False
EPA-HQ-OW-2023-0475-0025,False
EPA-HQ-OW-2023-0475-0042,False
EPA-HQ-OW-2023-0475-0046,False
FAA-2024-0212-0003,False
NHTSA-2023-0012-2089,False
FAA-2000-8153-0025,False
FAA-2024-0204-0002,False
FAA-2024-0209-0002,False
FAA-2024-0203-0002,False
FMCSA-2024-0070-0002,False
DOT-OST-2016-0179-0009,False
FRA-2010-0029-0215,False
FMC-2024-0006-0001,False
EPA-R10-OAR-2023-0600-0130,False
EPA-R10-OAR-2023-0600-0131,False
EPA-R10-OAR-2023-0600-0132,False
EPA-R10-OAR-2023-0600-0136,False
EPA-R10-OAR-2023-0600-0069,False
EPA-R10-OAR-2023-0600-0104,False
CMS-2023-0026-0042,False
EPA-R10-OAR-2023-0600-0128,False
EPA-R10-OAR-2023-0600-0176,False
EPA-R10-OAR-2023-0600-0014,False
EPA-R10-OAR-2023-0600-0018,False
EPA-R10-OAR-2023-0600-0056,False
EPA-R10-OAR-2023-0600-0063,False
EPA-R10-OAR-2023-0600-0085,False
EPA-R10-OAR-2023-0600-0088,False
EPA-R10-OAR-2023-0600-0097,False
DOT-OST-2015-0070-0257,False
FDA-2024-V-0502-0003,False
FSIS-2019-0012-0004,False
FDA-2024-H-0873-0001,False
FAA-2023-1076-0002,False
FDA-2018-V-3203-0004,False
USCG-2022-0802-0006,False
HUD-2024-0018-0001,False
FDA-2023-P-5675-0006,False
FMC-2024-0004-0002,False
CMS-2023-0202-0002,False
EPA-R10-OAR-2023-0600-0051,False
EPA-R10-OAR-2023-0600-0053,False
EPA-R10-OAR-2023-0600-0055,False
EPA-R10-OAR-2023-0600-0068,False
EPA-R10-OAR-2023-0600-0071,False
EPA-R10-OAR-2023-0600-0074,False
EPA-R10-OAR-2023-0600-0081,False
EPA-R10-OAR-2023-0600-0087,False
EPA-R10-OAR-2023-0600-0092,False
EPA-R10-OAR-2023-0600-0099,False
EPA-R10-OAR-2023-0600-0008,False
EPA-R10-OAR-2023-0600-0101,False
EPA-R10-OAR-2023-0600-0162,False
EPA-R10-OAR-2023-0600-0169,False
EPA-R10-OAR-2023-0600-0012,False
EPA-R10-OAR-2023-0600-0107,False
EPA-R10-OAR-2023-0600-0110,False
EPA-R10-OAR-2023-0600-0179,False
EPA-R10-OAR-2023-0600-0005,False
EPA-R10-OAR-2023-0600-0027,False
EPA-R10-OAR-2023-0600-0108,False
EPA-R10-OAR-2023-0600-0120,False
EPA-R10-OAR-2023-0600-0036,False
EPA-R10-OAR-2023-0600-0042,False
EPA-R10-OAR-2023-0600-0180,False
EPA-R10-OAR-2023-0600-0150,False
EPA-R10-OAR-2023-0600-0044,False
FDA-2024-H-0885-0001,False
EERE_FRDOC_0001-2048,False
NCUA-2024-0021-0001,False
FAR-2023-0012-0001,False
FAR-2024-0051-0001,False
OSHA-2011-0062-0022,True
EPA-R10-OAR-2023-0600-0001,False
DOT-OST-1995-236-0879,False
EPA-R03-OAR-2024-0047-0001,False
EPA-R03-OAR-2024-0047-0004,False
EPA-R03-OAR-2024-0047-0012,False
FHWA-2023-0045-0003,False
EPA-HQ-OPPT-2020-0493-0121,False
USCG-2023-0530-0005,False
DEA-2024-0013-0001,True
USPS-2024-0051-0001,False
ITA_FRDOC_0001-9590,False
SEC-2024-0245-0001,False
SEC-2024-0246-0001,False
DOL_FRDOC_0001-2250,False
FERC-2024-0255-0001,False
FEC-2024-0017-0001,False
SEC-2024-0252-0001,False
FERC-2024-0257-0001,False
FERC-2024-0249-0001,False
EEOC_FRDOC_0001-0323,False
SEC-2024-0250-0001,False
VA-2024-VACO-0001-0032,False
ED_FRDOC_0001-1060,False
FERC-2024-0252-0001,False
USDA_FRDOC_0001-2981,False
FERC-2024-0253-0001,False
SEC-2024-0247-0001,False
ITA_FRDOC_0001-9593,False
CPPBSD_FRDOC_0001-0238,False
ASC-2024-0005-0001,False
NOAA-NMFS-2024-0021-0002,False
FTC-2023-0072-0003,False
OFCCP-2024-0001-0004,False
FEMA-2024-0002-0024,False
FEMA-2023-0030-0002,False
FDA-2024-V-0945-0002,False
FDA-2024-V-0945-0001,False
FAA-2019-0098-0004,False
USCG-2022-0802-0004,False
FDA-2024-H-0741-0001,False
FDA-2024-H-0369-0001,False
FDA-2024-H-0880-0001,False
FDA-2024-H-0878-0001,False
FDA-2024-H-0879-0001,False
DARS-2023-0039-0002,False
EPA-R10-OAR-2023-0600-0146,False
BOEM-2024-0016-0001,False
EPA-HQ-OLEM-2023-0382-0070,False
EPA-HQ-OLEM-2023-0382-0096,False
EPA-HQ-OLEM-2023-0382-0104,False
EPA-HQ-OLEM-2023-0382-0107,False
FAA-2024-0253-0002,False
FAA-2024-0508-0003,False
EPA-R03-OAR-2024-0027-0001,False
IRS-2023-0054-0309,False
EPA-HQ-OLEM-2023-0382-0097,False
EPA-HQ-OLEM-2023-0382-0105,False
EPA-HQ-OLEM-2023-0382-0069,False
EPA-HQ-OLEM-2023-0382-0071,False
EPA-HQ-OLEM-2023-0382-0062,False
EPA-HQ-OLEM-2023-0382-0066,False
EPA-HQ-OLEM-2023-0382-0098,False
EPA-HQ-OLEM-2023-0382-0102,False
EPA-HQ-OLEM-2023-0382-0091,False
EPA-HQ-OLEM-2023-0382-0106,False
EPA-HQ-OLEM-2023-0382-0103,False
EPA-HQ-OLEM-2023-0382-0092,False
FAA-2001-10191-0086,False
DEA-2024-0010-0001,False
EPA-R08-OAR-2022-0404-0011,False
FAA-2024-0519-0005,False
FAA-2024-0519-0004,False
EPA-R03-OAR-2024-0027-0003,False
EPA-R10-OAR-2023-0600-0011,False
EPA-R10-OAR-2023-0600-0029,False
EPA-R10-OAR-2023-0600-0106,False
EPA-R10-OAR-2023-0600-0111,False
EPA-R10-OAR-2023-0600-0115,False
EPA-R10-OAR-2023-0600-0122,False
EPA-R10-OAR-2023-0600-0034,False
EPA-R10-OAR-2023-0600-0138,False
EPA-R10-OAR-2023-0600-0142,False
EPA-R10-OAR-2023-0600-0002,False
EPA-R10-OAR-2023-0600-0010,False
EPA-R10-OAR-2023-0600-0117,False
EPA-R10-OAR-2023-0600-0038,False
EPA-R10-OAR-2023-0600-0141,False
EPA-R10-OAR-2023-0600-0145,False
EPA-R10-OAR-2023-0600-0158,False
EPA-R10-OAR-2023-0600-0170,False
EPA-R10-OAR-2023-0600-0181,False
EPA-R10-OAR-2023-0600-0045,False
EPA-R10-OAR-2023-0600-0153,False
NOAA-NMFS-2024-0021-0001,False
NSF_FRDOC_0001-3283,False
FTC-2024-0020-0001,False
EPA-R03-OAR-2024-0047-0009,False
EPA-R03-OAR-2024-0047-0013,False
EPA-R03-OAR-2024-0047-0024,False
EPA-HQ-OPPT-2020-0493-0119,False
EPA-R03-OAR-2024-0047-0026,False
EPA-HQ-OPPT-2024-0057-0001,False
NRC-2024-0023-0002,False
FDA-2024-H-0854-0001,False
FMC-2024-0001-0007,False
FMC-2024-0001-0010,False
FMC-2024-0001-0011,False
FDA-2019-D-4658-0014,False
FDA-2019-D-4658-0011,False
FDA-2019-D-4658-0013,False
PHMSA-2024-0012-0001,False
NHTSA-2022-0023-0027,False
FAA-2024-0589-0001,False
FAA-2023-0645-0004,False
FDA-2024-H-0863-0001,False
DOT-OST-2003-15796-0098,False
FRA-2023-0014-0021,False
FDA-2024-H-0861-0001,False
FMCSA-2023-0112-0015,False
FDA-2024-H-0862-0001,False
FAA-2023-2381-0003,False
FAA-2024-0336-0002,False
FDA-2019-D-4658-0015,False
FDA-2019-D-4658-0016,False
DOT-OST-2006-24269-0915,False
FDA-2024-H-0828-0001,False
FAA-2024-0573-0001,False
FDA-2024-H-0817-0001,False
FDA-2024-H-0387-0001,False
FMCSA-2018-0090-0010,False
FAA-2024-0261-0002,False
FDA-2024-H-0837-0001,False
FDA-2024-H-0838-0001,False
FDA-2024-H-0839-0001,False
USTR-2023-0013-0034,False
DOT-OST-2021-0031-0007,False
FDA-2019-E-2273-0008,False
NOAA-NMFS-2023-0134-0001,True
FDA-2019-D-4658-0025,False
FDA-2019-D-4658-0024,False
FDA-2019-D-4658-0027,False
FDA-2019-D-4658-0020,False
FCC-2024-0067-0001,False
SEC-2024-0242-0001,False
ITC-2024-0055-0001,False
FERC-2024-0248-0001,False
SEC-2024-0243-0001,False
EPA_FRDOC_0001-30491,False
DOL_FRDOC_0001-2249,False
NASA_FRDOC_0001-0539,False
OFAC_FRDOC_0001-1818,False
ITA_FRDOC_0001-9589,False
OFAC_FRDOC_0001-1821,False
USCG-2024-0042-0002,False
USCG-2024-0042-0004,False
NHTSA-2023-0067-0003,True
TSA-2014-0001-0047,True
FTC-2022-0046-11236,False
FHWA-2013-0002-0979,False
FDA-2024-H-0390-0001,False
FDA-2024-H-0777-0001,False
FDA-2024-H-0376-0001,False
NARA-24-0003-0007,False
HUD-2011-0161-0014,False
FDA-2022-E-0937-0006,False
OSHA-2024-0002-0006,False
FDA-2019-D-4658-0002,False
EPA-R03-OAR-2024-0047-0018,False
EPA-HQ-OPPT-2020-0493-0120,False
FDA-2024-H-0845-0001,False
FAA-2022-0339-0009,False
FAA-2024-0447-0002,False
FDA-2021-P-1144-0016,False
FDA-2024-H-0841-0001,False
FDA-2024-H-0835-0001,False
MARAD-2024-0018-0001,False
FMCSA-2016-0003-0022,False
FMCSA-2017-0058-0033,False
FDA-2021-P-1144-0018,False
FDA-2024-E-0163-0004,False
EPA-HQ-OPP-2020-0028-0004,False
FDA-2021-P-1144-0017,False
DOD-2023-OS-0063-0157,False
FDA-2020-E-2263-0008,False
FDA-2020-E-1278-0007,False
FDA-2020-E-1885-0004,False
FDA-2024-E-0163-0005,False
FDA-2023-P-0660-0019,False
FDA-2020-E-1995-0007,False
DOT-OST-2009-0072-0004,False
FDA-2022-E-0941-0007,False
FDA-2021-E-0803-0006,False
DOT-OST-2015-0157-0004,False
FDA-2020-E-2364-0007,False
FDA-2021-E-0793-0006,False
FDA-2021-E-0792-0006,False
FDA-2022-Q-0051-0007,False
FDA-2024-H-0865-0001,False
FINCEN-2024-0007-0001,True
FDA-2018-D-1873-0003,True
EPA-HQ-OW-2023-0222-0340,False
EPA-HQ-OLEM-2023-0382-0079,False
EPA-HQ-OLEM-2023-0382-0081,False
EPA-HQ-OLEM-2023-0382-0082,False
EPA-HQ-OLEM-2023-0382-0086,False
EPA-HQ-OLEM-2023-0382-0072,False
EPA-HQ-OLEM-2023-0382-0067,False
EPA-HQ-OLEM-2023-0382-0095,False
EPA-HQ-OW-2023-0475-0047,False
FAA-2023-2471-0004,False
OFCCP-2024-0001-0001,True
FAA-2022-0338-0007,False
NCUA-2024-0021-0002,True
FAA-2024-0564-0001,False
FAA-2024-0578-0001,False
FAA-2024-0231-0001,False
FAA-2024-0579-0001,False
NOAA-NMFS-2024-0020-0001,False
FDA-2024-D-0584-0002,False
FMCSA-2023-0269-0001,False
AMS-SC-22-0088-0001,False
FRA-2023-0002-0066,False
ED-2024-SCC-0030-0001,True
FHWA-2024-0013-0001,False
CISA-2024-0010-0001,False
FHWA-2013-0002-0981,False
USCIS-2008-0021-0104,False
USCIS-2008-0021-0103,False
FRA-2024-0018-0002,False
MARAD-2013-0011-0165,False
FRA-2004-17188-0014,False
FMCSA-2024-0047-0002,False
EPA-HQ-OAR-2022-0513-0083,False
EPA-HQ-OAR-2022-0513-0093,False
FAA-2023-1738-0002,False
FDA-2023-P-4293-0009,False
FDA-2023-P-4293-0008,False
FDA-2023-P-4293-0010,False
DOT-OST-2012-0117-0008,False
FDA-2023-E-1550-0006,False
FDA-2023-P-4293-0007,False
FDA-2023-V-1147-0003,False
FDA-2023-P-4658-0007,False
FDA-2022-E-2090-0006,False
FDA-2022-E-2937-0006,False
EPA-HQ-OAR-2022-0513-0114,False
EPA-HQ-OAR-2022-0513-0118,False
EPA-HQ-OAR-2022-0513-0127,False
